2021-08-09 11:03:59,2021-08-09 11:08:11,0,508,100,252,1,2021-08-09 11:08:11,R_2EESsGILbNxtTmX,,,,,anonymous,EN,,,,,Japan,Theater,San Francisco,Chocolate Chip cookie,,,,,1,99,0,0,,,,,,,,,,,,,50,50,0,0,,,,,,,,,100,0,0,0,,,,,,,,,,,,,100,0,0,0,,,,,,,,,,,,,4,4,4,4,2|3|1|4,4,4,4,4,4|3|1|2,2,20,N/A,A31FQXQDV0JKQK,3KB8R4ZV1FQ18GV81GI28QEYLJEBG5,3BKZLF990ZIMCTK3O2WWLVK9C0PYQ2,bottom,choice first,packed,unpacked,unpacked,packed,FL_8,FL_36,FL_6,FL_21,FL_18,FL_15,Weekendtrip-choice|Dessert-choice|Vacation-choice|Entertainment-choice,Vacation-Inference|Weekendtrip-inference|Desert-Inference|Entertainment-inferences,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:04:24,2021-08-09 11:08:22,0,383,100,237,1,2021-08-09 11:08:23,R_9QwAsn5I1YXSvhn,,,,,anonymous,EN,,,,,Italy,NFL Football Game,San Francisco,Chocolate chip cookie,,,,,5,25,10,60,,,,,,,,,,,,,10,10,15,65,,,,,,,,,40,10,10,40,,,,,,,,,,,,,50,10,5,35,,,,,,,,,,,,,1,1,1,1,1|2|3|4,2,2,3,2,3|1|2|4,1,57,,A2C0EUH9LPFA0X,352YTHGROWWVND5A67QXLCKTQRA4HR,3Q2T3FD0ONRUBBPN7OWPES4RTYY3MF,bottom,inference first,packed,unpacked,unpacked,packed,FL_8,FL_37,FL_6,FL_21,FL_18,FL_15,,,Vacation-Inference|Entertainment-inferences|Weekendtrip-inference|Desert-Inference,Entertainment-choice|Vacation-choice|Weekendtrip-choice|Dessert-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:04:13,2021-08-09 11:08:26,0,321,100,252,1,2021-08-09 11:08:26,R_1gObnwHtFLw6zCq,,,,,anonymous,EN,,,,,Germany,Musical,Seattle,Vanilla ice cream cone,,,,,,,,,10,40,10,40,,,,,,,,,,,,,30,50,10,10,,,,,,,,,,,,,,,,,20,40,20,20,,,,,,,,,,,,,50,20,15,15,1,1,1,1,4|3|2|1,1,2,3,4,1|4|2|3,2,30,,A3K863P82AVHO,3P4RDNWND6PLMQZFFWVMRQAR81FJIQ,3BA7SXOG1J979O8LODN2R86CF7P8R0,top,choice first,unpacked,packed,packed,unpacked,FL_9,FL_36,FL_5,FL_22,FL_19,FL_14,Dessert-choice|Entertainment-choice|Weekendtrip-choice|Vacation-choice,Desert-Inference|Entertainment-inferences|Vacation-Inference|Weekendtrip-inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:04:05,2021-08-09 11:08:59,0,370,100,293,1,2021-08-09 11:08:59,R_3DtDnFy1AScNT74,,,,,anonymous,EN,,,,,Italy,MLB game,Washington D. C.,Vanilla ice cream cone,,,,,,,,,35,40,10,15,,,,,,,,,,,,,20,45,25,10,,,,,,,,,,,,,,,,,65,10,10,15,,,,,,,,,,,,,45,15,25,15,3,3,3,3,4|3|1|2,5,6,5,5,2|3|4|1,2,29,,A1TE94V7RTXYUO,3KKG4CDWKJH287NR8V258VM57E2491,3BA7SXOG1J979O8LODN2R86CF7P8R0,top,inference first,unpacked,packed,packed,unpacked,FL_9,FL_37,FL_5,FL_22,FL_19,FL_14,,,Vacation-Inference|Desert-Inference|Weekendtrip-inference|Entertainment-inferences,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:05:04,2021-08-09 11:11:13,0,501,100,369,1,2021-08-09 11:11:14,R_2w77pQXt96yJLt7,,,,,anonymous,EN,,,,,Italy,MLB game,Washington D.C.,Mint Chip ice cream cone,,,,,,,,,10,30,25,35,,,,,,,,,,,,,16,28,28,28,,,,,,,,,,,,,,,,,30,20,20,30,,,,,,,,,,,,,20,35,40,5,3,3,3,2,4|2|3|1,5,5,7,6,2|1|3|4,1,55,,A34YJ1PY7O65TB,3K772S5NP9UDFF23VD2AUYWK3G4HEA,3Y3N5A7N4GSVREMBW9PF4M042ZSYMF,top,inference first,unpacked,packed,packed,unpacked,FL_9,FL_37,FL_5,FL_22,FL_19,FL_14,,,Desert-Inference|Entertainment-inferences|Weekendtrip-inference|Vacation-Inference,Entertainment-choice|Weekendtrip-choice|Dessert-choice|Vacation-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:08:50,2021-08-09 11:11:20,0,64,100,150,1,2021-08-09 11:11:22,R_1IYIbRiYkoCuRE1,,,,,anonymous,EN,,,,,france,musical,San Francisco ,chocolate chip cookie,,,,,30,30,15,25,,,,,,,,,,,,,35,25,20,20,,,,,,,,,,,,,25,25,30,20,,,,,,,,,35,25,30,10,,,,,,,,,,,,,5,7,6,7,1|4|2|3,6,4,5,5,2|1|4|3,2,28,,AMJBPEANFZDMH,3HRMW88U1790G3OKE3J81E2CQ1RM00,3SR6AEG6W5C9Z0L05C92CHS8LDTYH6,bottom,choice first,packed,packed,unpacked,packed,FL_8,FL_36,FL_6,FL_22,FL_18,FL_15,Dessert-choice|Weekendtrip-choice|Entertainment-choice|Vacation-choice,Entertainment-inferences|Desert-Inference|Weekendtrip-inference|Vacation-Inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:09:23,2021-08-09 11:11:29,0,111,100,125,1,2021-08-09 11:11:29,R_3FJ7DPcfM2sqRFj,,,,,anonymous,EN,,,,,Japan,musical,seattle,chocolate chip,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,25,25,25,25,6,6,6,6,4|2|3|1,6,6,6,6,4|3|2|1,2,20,no,A217VRP2UCLOVT,3FIJLY1B6VNXYA0N91ULLPJB18UFPW,3Y3CZJSZ9KCOM6PJQFGZFOWLDHO5RV,top,choice first,packed,packed,packed,packed,FL_9,FL_36,FL_6,FL_22,FL_19,FL_15,Weekendtrip-choice|Entertainment-choice|Vacation-choice|Dessert-choice,Weekendtrip-inference|Entertainment-inferences|Desert-Inference|Vacation-Inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:09:01,2021-08-09 11:11:43,0,345,100,161,1,2021-08-09 11:11:44,R_p0rXlx8chpdBQsh,,,,,anonymous,EN,,,,,Italy,MLB,Seattle,Peanut Butter Cookie,,,,,,,,,0,35,20,45,,,,,,,,,,,,,35,10,20,35,,,,,,,,,,,,,25,25,10,40,,,,,,,,,,,,,,,,,75,0,15,10,4,4,3,3,3|4|2|1,5,5,5,5,4|2|1|3,2,34,,A3JWRGGMDWS1QV,3R6BYFZZP8V27J2EVS42F25E372XF1,37SOB9Z0SSGA5T727CVAEFP2TT83LD,top,inference first,unpacked,unpacked,packed,unpacked,FL_9,FL_37,FL_5,FL_21,FL_19,FL_14,,,Desert-Inference|Entertainment-inferences|Weekendtrip-inference|Vacation-Inference,Weekendtrip-choice|Entertainment-choice|Dessert-choice|Vacation-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:08:31,2021-08-09 11:12:13,0,203,100,221,1,2021-08-09 11:12:13,R_UtCih9XvOadr1bb,,,,,anonymous,EN,,,,,Italy,NFL game,Washington D.C.,Chocolate chip cookie,,,,,,,,,10,50,10,30,,,,,,,,,,,,,30,50,10,10,,,,,,,,,,,,,45,40,5,10,,,,,,,,,,,,,50,30,10,10,,,,,2,4,4,4,1|4|2|3,3,2,3,2,2|4|3|1,1,26,,A2LJVXSZ9377TO,3VP0C6EFSHFVUEAZGSZPAFC334GM64,3RWB1RTQDJ6MXBS6BLJDMD6XEP18P8,top,inference first,unpacked,unpacked,unpacked,unpacked,FL_9,FL_37,FL_5,FL_21,FL_18,FL_14,,,Weekendtrip-inference|Entertainment-inferences|Vacation-Inference|Desert-Inference,Vacation-choice|Weekendtrip-choice|Entertainment-choice|Dessert-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:09:13,2021-08-09 11:12:16,0,544,100,182,1,2021-08-09 11:12:17,R_Dvi3cNhYFFqT4yt,,,,,anonymous,EN,,,,,Italy,NFL,New York City,vanilla ice cream cone,0,0,100,0,,,,,,,,,,,,,50,0,0,50,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,50,0,0,50,,,,,,,,,,,,,2,2,4,5,2|3|4|1,6,2,4,5,1|2|3|4,2,42,No,A26UAJWMMNN351,3C44YUNSI2800QMRIVZVXPGQPVEPDV,3J06WJ78HN3XD7LF5Q3MKJFNBB2VVK,bottom,inference first,unpacked,unpacked,unpacked,unpacked,FL_8,FL_37,FL_5,FL_21,FL_18,FL_14,,,Vacation-Inference|Weekendtrip-inference|Desert-Inference|Entertainment-inferences,Entertainment-choice|Weekendtrip-choice|Dessert-choice|Vacation-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:09:54,2021-08-09 11:12:49,0,14,100,175,1,2021-08-09 11:12:50,R_1rChhY5IeDDekbp,,,,,anonymous,EN,,,,,Italy,NFL game,San Francisco,Peanut Butter,,,,,,,,,,,,,40,25,30,5,,,,,,,,,30,40,10,20,,,,,,,,,,,,,40,30,10,20,,,,,,,,,,,,,,,,,20,15,40,25,2,2,2,2,4|3|1|2,2,3,3,3,1|3|4|2,1,51,none,AHV4U78TUUDKI,39JEC7537VK30ID94BDJJBNQQJ3CV3,3WPCIUYH1ARW6YH49A3DDFLVEJITD3,top,choice first,packed,unpacked,packed,unpacked,FL_9,FL_36,FL_6,FL_21,FL_19,FL_14,Weekendtrip-choice|Entertainment-choice|Vacation-choice|Dessert-choice,Weekendtrip-inference|Vacation-Inference|Desert-Inference|Entertainment-inferences,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:10:36,2021-08-09 11:12:56,0,133,100,139,1,2021-08-09 11:12:57,R_2dN1PqGjNixlBgB,,,,,anonymous,EN,,,,,Japan,Theater,Boston,Vanilla,,,,,10,40,10,40,,,,,,,,,,,,,20,30,20,30,,,,,,,,,,,,,20,20,20,40,,,,,,,,,,,,,10,50,20,20,,,,,,,,,2,2,2,2,1|3|2|4,3,5,3,3,2|1|4|3,2,26,,A21STU4Z97J2Z6,34S9DKFK7483VG55YC9H6LLW74HYNE,3X2YVV51PUNU6K5MOMOTZXRLTGXW16,bottom,inference first,packed,packed,packed,packed,FL_8,FL_37,FL_6,FL_22,FL_19,FL_15,,,Weekendtrip-inference|Desert-Inference|Vacation-Inference|Entertainment-inferences,Dessert-choice|Weekendtrip-choice|Vacation-choice|Entertainment-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:06:26,2021-08-09 11:14:31,0,532,100,484,1,2021-08-09 11:14:32,R_2UX7UInkU3E6lnU,,,,,anonymous,EN,,,,,Italy,Musical,san Francisco,Mint Chip ice cream cone,,,,,10,30,10,50,,,,,,,,,,,,,10,15,40,35,,,,,,,,,,,,,10,5,25,60,,,,,,,,,,,,,30,50,5,15,,,,,,,,,3,4,3,2,3|2|4|1,3,4,5,4,1|3|2|4,2,49,,AWKE6RGEUSYZX,337RC3OW06LW3M7FHO6IMUDDKSGVL1,37SOB9Z0SSGA5T727CVAEFP2TT83LD,bottom,choice first,packed,packed,packed,packed,FL_8,FL_36,FL_6,FL_22,FL_19,FL_15,Dessert-choice|Vacation-choice|Weekendtrip-choice|Entertainment-choice,Weekendtrip-inference|Vacation-Inference|Desert-Inference|Entertainment-inferences,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:02:43,2021-08-09 11:14:44,0,483,100,721,1,2021-08-09 11:14:45,R_33e5It5yDEdLvaC,,,,,anonymous,EN,,,,,Japan,Theater,San Francisco,Chocolate Chip cookie,,,,,20,30,20,30,,,,,,,,,,,,,5,15,10,70,,,,,,,,,,,,,15,15,20,50,,,,,,,,,20,20,10,50,,,,,,,,,,,,,3,3,4,4,2|3|4|1,3,5,4,5,3|4|1|2,1,46,,A28RR7H7BMA8IW,3KB8R4ZV1FQ18GV81GI28QEYLJDGB9,374UMBUHN58M16BQ9E82T93DTJ6TC3,bottom,inference first,packed,packed,unpacked,packed,FL_8,FL_37,FL_6,FL_22,FL_18,FL_15,,,Entertainment-inferences|Weekendtrip-inference|Vacation-Inference|Desert-Inference,Dessert-choice|Vacation-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:12:25,2021-08-09 11:15:08,0,576,100,163,1,2021-08-09 11:15:09,R_3fTSa5Yx85rmpA1,,,,,anonymous,EN,,,,,France,Musical,San Francisco,Mint Chip ice cream cone,,,,,,,,,10,60,10,20,,,,,,,,,,,,,,,,,50,5,15,30,,,,,,,,,20,30,30,20,,,,,,,,,,,,,,,,,60,15,10,15,2,2,2,3,3|4|1|2,3,5,5,5,3|2|4|1,2,31,,A2I4PRZ9IZMKON,32UTUBMZ7HFKQDL3QBHO8RH88Y4BVW,3Y3N5A7N4GSVREMBW9PF4M042ZSYMF,top,inference first,unpacked,unpacked,packed,packed,FL_9,FL_37,FL_5,FL_21,FL_19,FL_15,,,Vacation-Inference|Weekendtrip-inference|Entertainment-inferences|Desert-Inference,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:02:25,2021-08-09 11:15:52,0,367,100,806,1,2021-08-09 11:15:52,R_2Y4UeqTMBUlQO2Z,,,,,anonymous,EN,,,,,france,NFL game,seattle,Chocolate Chip cookie,,,,,,,,,10,50,20,20,,,,,,,,,,,,,15,60,10,15,,,,,,,,,,,,,45,10,15,30,,,,,,,,,,,,,15,60,20,5,,,,,6,4,6,5,2|4|3|1,4,6,5,7,2|3|4|1,1,31,good,AXRKMY986KA6P,33SA9F9TRYDVC5XSQCOAV167I4GEW6,3SR6AEG6W5C9Z0L05C92CHS8LDTYH6,top,choice first,unpacked,unpacked,unpacked,unpacked,FL_9,FL_36,FL_5,FL_21,FL_18,FL_14,Dessert-choice|Vacation-choice|Weekendtrip-choice|Entertainment-choice,Weekendtrip-inference|Entertainment-inferences|Desert-Inference|Vacation-Inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:12:10,2021-08-09 11:16:20,0,74,100,249,1,2021-08-09 11:16:21,R_2zzOlBHdygudZBv,,,,,anonymous,EN,,,,,Italy,MLB game,San Francisco,Chocolate Chip cookie,,,,,,,,,25,35,15,25,,,,,,,,,,,,,35,15,15,35,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,35,15,25,25,,,,,2,4,5,4,1|4|2|3,5,3,5,4,2|1|3|4,1,36,"No, thank you.",A3VOYK4UGI5BJF,3VW6495TLKJX7F9J5EISN1J3BONYY6,3H781YYV6T11Y4V455EXJX3GEVJTEW,top,choice first,unpacked,unpacked,unpacked,unpacked,FL_9,FL_36,FL_5,FL_21,FL_18,FL_14,Vacation-choice|Entertainment-choice|Dessert-choice|Weekendtrip-choice,Desert-Inference|Entertainment-inferences|Weekendtrip-inference|Vacation-Inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:15:00,2021-08-09 11:17:15,0,417,100,135,1,2021-08-09 11:17:17,R_2fHhQRrUjON8jS3,,,,,anonymous,EN,,,,,Vietnam,Musical,San Francisco,Mint Chip,,,,,,,,,25,25,25,25,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,,,,,25,25,25,25,,,,,,,,,25,25,25,25,,,,,3,3,3,3,2|1|3|4,4,5,4,4,1|4|3|2,2,29,,A263Y9ZPYSSTB9,3U8YCDAGXQZR1IMC6WQPINMH02T0Q6,31JUPBOORNNW6QD8JTQ65WXD9F08LA,top,choice first,unpacked,packed,unpacked,unpacked,FL_9,FL_36,FL_5,FL_22,FL_18,FL_14,Vacation-choice|Entertainment-choice|Dessert-choice|Weekendtrip-choice,Weekendtrip-inference|Vacation-Inference|Desert-Inference|Entertainment-inferences,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:13:55,2021-08-09 11:17:43,0,510,100,228,1,2021-08-09 11:17:44,R_donAMXEmuPjyNCV,,,,,anonymous,EN,,,,,Japan,Theater,Washington D.C.,Chocolate Chip cookie,,,,,,,,,25,20,20,35,,,,,,,,,,,,,,,,,70,5,20,5,,,,,,,,,85,5,5,5,,,,,,,,,,,,,40,40,15,5,,,,,1,1,1,1,1|4|2|3,5,7,7,7,3|1|2|4,1,30,,A2HEZ4001GAES4,37W3JXSD67RTIAEJQD0424YN0GMYW6,3K3G488TR2ROA5AJD0RZAYMGHVM5QU,top,choice first,unpacked,unpacked,unpacked,packed,FL_9,FL_36,FL_5,FL_21,FL_18,FL_15,Vacation-choice|Weekendtrip-choice|Dessert-choice|Entertainment-choice,Vacation-Inference|Weekendtrip-inference|Entertainment-inferences|Desert-Inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:10:13,2021-08-09 11:18:18,0,6,100,484,1,2021-08-09 11:18:19,R_RUqmjJQA51wn1RL,,,,,anonymous,EN,,,,,Japan,NFL game,Seattle,Chocolate Chip cookie,10,10,30,50,,,,,,,,,,,,,,,,,20,20,20,40,,,,,,,,,,,,,10,10,45,35,,,,,,,,,50,15,5,30,,,,,,,,,,,,,1,1,1,1,2|1|4|3,5,1,5,1,4|3|2|1,1,27,No comments.,A171C7B6HHSEGH,3RXCAC0YIS8I6IX1Y4YSHOOXDDUG8C,3FVBZG9CLJXC25PFX4YTKPYO90F0H8,bottom,inference first,unpacked,packed,unpacked,packed,FL_8,FL_37,FL_5,FL_22,FL_18,FL_15,,,Vacation-Inference|Weekendtrip-inference|Entertainment-inferences|Desert-Inference,Vacation-choice|Entertainment-choice|Weekendtrip-choice|Dessert-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:14:10,2021-08-09 11:18:22,0,596,100,252,1,2021-08-09 11:18:22,R_1hXaa7Ibjz8QbwE,,,,,anonymous,EN,,,,,Japan,NFL game,Boston,Vanilla ice cream cone,,,,,20,20,20,40,,,,,,,,,60,20,10,10,,,,,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,20,20,20,40,,,,,,,,,4,5,4,5,2|3|1|4,6,6,5,7,3|1|2|4,1,42,xxx,A2ZBYVQLDUZOV7,3G5W44VEU8121JZ27TVV7TXO8DPKG0,3W5PY7V3UPQ5Q6GQTCCNOU8NY5XYJB,bottom,inference first,packed,packed,packed,unpacked,FL_8,FL_37,FL_6,FL_22,FL_19,FL_14,,,Vacation-Inference|Desert-Inference|Entertainment-inferences|Weekendtrip-inference,Dessert-choice|Entertainment-choice|Weekendtrip-choice|Vacation-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:16:12,2021-08-09 11:19:11,0,549,100,179,1,2021-08-09 11:19:13,R_3JzpPHcZ3SYNrOg,,,,,anonymous,EN,,,,,Italy,NBA game,Philadelphia,Chocolate chip,,,,,25,25,25,25,,,,,,,,,0,50,50,0,,,,,,,,,,,,,,,,,25,30,5,40,,,,,,,,,,,,,10,10,20,60,,,,,,,,,5,2,1,1,1|2|4|3,3,3,3,3,2|4|3|1,2,28,,A39D2O58VQ5GMO,3RYC5T2D74CU105W0WUF2EXU4W6RP4,3SX4X51T80SIVZ9KTJQCT472U85AOX,bottom,inference first,packed,packed,packed,unpacked,FL_8,FL_37,FL_6,FL_22,FL_19,FL_14,,,Weekendtrip-inference|Desert-Inference|Entertainment-inferences|Vacation-Inference,Vacation-choice|Entertainment-choice|Weekendtrip-choice|Dessert-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:14:39,2021-08-09 11:19:24,0,385,100,285,1,2021-08-09 11:19:24,R_1LvCgt8IuHyUsqZ,,,,,anonymous,EN,,,,,Italy,NFL,Washington D.C.,Vanilla ice cream cone,5,10,60,25,,,,,,,,,,,,,,,,,5,25,20,50,,,,,,,,,0,0,0,100,,,,,,,,,,,,,,,,,30,60,5,5,,,,,,,,,1,2,2,2,2|3|4|1,3,6,5,6,4|2|1|3,1,43,,A14TSLG1NYEHX6,3FTOP5WARG7AFVIZB66GLMAVM710JF,3XEDXEGFX3734VQN3P1QXHEG1HJ0KC,bottom,inference first,unpacked,unpacked,packed,packed,FL_8,FL_37,FL_5,FL_21,FL_19,FL_15,,,Vacation-Inference|Entertainment-inferences|Desert-Inference|Weekendtrip-inference,Dessert-choice|Entertainment-choice|Weekendtrip-choice|Vacation-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:14:47,2021-08-09 11:19:34,0,34,100,286,1,2021-08-09 11:19:35,R_5yU1QeUWyKyB4Up,,,,,anonymous,EN,,,,,Japan,MLB game,Washington D.C.,Vanilla Ice cream cone,,,,,,,,,,,,,40,10,40,10,,,,,,,,,10,45,30,15,,,,,,,,,,,,,,,,,40,30,10,20,,,,,,,,,40,40,15,5,,,,,4,4,3,5,4|3|2|1,5,5,4,6,4|2|3|1,2,47,,A2BLUZOYUDWQSQ,3R0T90IZ1TVKILNEFGEXJAKG34GGCJ,3JVP4ZJHDPBCY00Z3MGEK1Z39DU0I1,top,choice first,packed,packed,unpacked,unpacked,FL_9,FL_36,FL_6,FL_22,FL_18,FL_14,Vacation-choice|Weekendtrip-choice|Entertainment-choice|Dessert-choice,Entertainment-inferences|Vacation-Inference|Weekendtrip-inference|Desert-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:14:10,2021-08-09 11:19:39,0,109,100,329,1,2021-08-09 11:19:39,R_2Vm7TFWWnw0G83m,,,,,anonymous,EN,,,,,France,NFL,Seattle,Chocolate Chip,,,,,15,20,5,60,,,,,,,,,35,30,20,15,,,,,,,,,,,,,,,,,20,10,30,40,,,,,,,,,,,,,15,35,30,20,,,,,,,,,2,2,2,2,1|4|3|2,3,3,3,3,2|1|4|3,1,51,,A3X6N2OAY5XY8,3SB5N7Y3O4N0OTSY30LDO9IFUFJG0Q,36MUZ9VAE6LUHFZ7JFEIETLUB9WDEY,bottom,inference first,packed,packed,packed,unpacked,FL_8,FL_37,FL_6,FL_22,FL_19,FL_14,,,Entertainment-inferences|Vacation-Inference|Weekendtrip-inference|Desert-Inference,Weekendtrip-choice|Vacation-choice|Entertainment-choice|Dessert-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 11:16:54,2021-08-09 11:20:07,0,169,100,192,1,2021-08-09 11:20:08,R_WvxfOSJbR6QLl5v,,,,,anonymous,EN,,,,,Italy,Theater,Santa Cruz,Peanut Butter cookie,30,30,30,10,,,,,,,,,,,,,25,25,25,25,,,,,,,,,,,,,,,,,30,10,30,30,,,,,,,,,25,25,25,25,,,,,,,,,,,,,2,2,2,2,1|3|2|4,5,5,5,5,4|2|1|3,2,51,,A3CV2DVE3LH4UM,3WLEIWSYHP0LKZQN2T79SXNV6DH2HW,38G0E1M85MOX0SWF00THOXD4X4TVUV,bottom,inference first,unpacked,packed,unpacked,unpacked,FL_8,FL_37,FL_5,FL_22,FL_18,FL_14,,,Vacation-Inference|Desert-Inference|Weekendtrip-inference|Entertainment-inferences,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 10:59:26,2021-08-09 11:20:19,0,535,100,1252,1,2021-08-09 11:20:19,R_2fBD6L6n3CY8jdw,,,,,anonymous,EN,,,,,France,NFL,San Francisco,Oatmeal Raisin cookie,,,,,,,,,20,30,20,30,,,,,,,,,,,,,,,,,70,10,10,10,,,,,,,,,25,55,10,10,,,,,,,,,,,,,25,25,25,25,,,,,2,4,2,2,3|2|4|1,2,2,2,2,2|1|4|3,1,30,n/a,A1H7977WNPO2UI,3IGI0VL6483R1213SP0J4UNUTUHNOR,3Q2T3FD0ONRUBBPN7OWPES4RTYY3MF,top,inference first,unpacked,unpacked,unpacked,packed,FL_9,FL_37,FL_5,FL_21,FL_18,FL_15,,,Desert-Inference|Vacation-Inference|Weekendtrip-inference|Entertainment-inferences,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:17:17,2021-08-09 11:21:28,0,224,100,250,1,2021-08-09 11:21:28,R_AdPkiO0AYPH3Uyt,,,,,anonymous,EN,,,,,france european country,theater cultural event,boston,strawberry ice cream cone,,,,,0,0,0,100,,,,,,,,,0,50,0,50,,,,,,,,,,,,,,,,,100,0,0,0,,,,,,,,,0,0,0,100,,,,,,,,,,,,,1,2,2,1,4|2|3|1,2,5,2,3,3|1|4|2,2,26,No.,A2KWDHGDVRCFH1,35K3O9HUACWT1JBX0NEARDK7N1UEFC,3BA7SXOG1J979O8LODN2R86CF7P8R0,bottom,inference first,packed,packed,unpacked,unpacked,FL_8,FL_37,FL_6,FL_22,FL_18,FL_14,,,Weekendtrip-inference|Desert-Inference|Entertainment-inferences|Vacation-Inference,Dessert-choice|Entertainment-choice|Weekendtrip-choice|Vacation-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 11:18:18,2021-08-09 11:21:37,0,38,100,199,1,2021-08-09 11:21:38,R_OIoMlK3bpbcRUWd,,,,,anonymous,EN,,,,,France,Musical,San Francisco,Strawberry ice cream cone,,,,,,,,,10,35,15,40,,,,,,,,,,,,,,,,,65,5,10,20,,,,,,,,,,,,,20,30,30,20,,,,,,,,,,,,,20,20,45,15,3,2,1,1,1|2|3|4,3,5,5,5,1|4|3|2,2,34,,A28A7NZUJWGZ7Q,3MB8LZR5BGCINBD3IKSBKL2W4UCKL7,3D06DR52252UVWO8G3BZ10IXZ8QAMI,top,choice first,unpacked,packed,packed,packed,FL_9,FL_36,FL_5,FL_22,FL_19,FL_15,Weekendtrip-choice|Dessert-choice|Entertainment-choice|Vacation-choice,Vacation-Inference|Entertainment-inferences|Desert-Inference|Weekendtrip-inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
